TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
61.61322,"2020-03-25 14:43:02",江苏,境外输入,7,0,0,0,7,0,0,1,,,0.01097179,,0,,1,0.3181818,,0,,0.35,,,0.0001390544,0,0,0,0.0001841766
62.39134,"2020-03-26 09:23:32",江苏,境外输入,9,0,0,0,9,0,0,1,,,0.0140625,,0,,1,0.4090909,,0,,0.45,,,0.0001787843,0,0,0,0.0002367985
63.40904,"2020-03-27 09:49:01",江苏,境外输入,10,0,0,0,10,0,0,1,,,0.01560062,,0,,1,0.4545455,,0,,0.5,,,0.0001986492,0,0,0,0.0002631094
65.4167,"2020-03-29 10:00:03",江苏,境外输入,13,3,0,0,13,0,0,1,,,0.02018633,1,0,,1,0.5909091,,0,,0.65,,,0.0002582439,0.007772021,0,0,0.0003420422
66.40949,"2020-03-30 09:49:40",江苏,境外输入,14,3,0,0,14,0,0,1,,,0.02170543,1,0,,1,0.6363636,,0,,0.7,,,0.0002781089,0.007772021,0,0,0.0003683532
67.38242,"2020-03-31 09:10:41",江苏,境外输入,15,1,0,0,15,0,0,1,,,0.02321981,0.3333333,0,,1,0.6818182,,0,,0.75,,,0.0002979738,0.002590674,0,0,0.0003946642
69.37397,"2020-04-02 08:58:31",江苏,境外输入,16,0,0,0,16,0,0,1,,,0.02472952,0,0,,1,0.7272727,,0,,0.8,,,0.0003178387,0,0,0,0.0004209751
70.46129,"2020-04-03 11:04:15",江苏,境外输入,20,0,0,0,20,0,0,1,,,0.03072197,0,0,,1,0.9090909,,0,,1,,,0.0003972984,0,0,0,0.0005262188
70.4669,"2020-04-03 11:12:20",江苏,境外输入,20,0,1,0,19,0.05,0,0.95,0,,0.03072197,0,0.001582279,,1,0.9090909,,0.04545455,,0.95,0,1,0.0003972984,0,2.152065E-05,0,0.0004999079
72.39822,"2020-04-05 09:33:26",江苏,境外输入,20,0,2,0,18,0.1,0,0.9,0,,0.03072197,0,0.003159558,,1,0.9090909,,0.09090909,,0.9,0,1,0.0003972984,0,4.30413E-05,0,0.000473597
77.39358,"2020-04-10 09:26:45",江苏,境外输入,20,0,3,0,17,0.15,0,0.85,0,,0.03072197,0,0.004731861,,1,0.9090909,,0.1363636,,0.85,0,1,0.0003972984,0,6.456194E-05,0,0.000447286
78.3718,"2020-04-11 08:55:24",江苏,境外输入,21,0,5,0,16,0.2380952,0,0.7619048,0,,0.03220859,0,0.007861636,,1,0.9545454,,0.2272727,,0.8,0,1,0.0004171633,0,0.0001076032,0,0.0004209751
79.43437,"2020-04-12 10:25:30",江苏,境外输入,22,0,7,0,15,0.3181818,0,0.6818182,0,,0.03369066,0,0.01097179,,1,1,,0.3181818,,0.75,0,1,0.0004370282,0,0.0001506445,0,0.0003946642
81.41261,"2020-04-14 09:54:09",江苏,境外输入,22,0,10,0,12,0.4545455,0,0.5454546,0,,0.03369066,0,0.01560062,,1,1,,0.4545455,,0.6,0,1,0.0004370282,0,0.0002152065,0,0.0003157313
82.38395,"2020-04-15 09:12:53",江苏,境外输入,22,0,11,0,11,0.5,0,0.5,0,,0.03369066,0,0.01713396,,1,1,,0.5,,0.55,0,1,0.0004370282,0,0.0002367271,0,0.0002894204
84.37858,"2020-04-17 09:05:09",江苏,境外输入,22,0,12,0,10,0.5454546,0,0.4545455,0,,0.03369066,0,0.01866252,,1,1,,0.5454546,,0.5,0,1,0.0004370282,0,0.0002582478,0,0.0002631094
