TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadDivideCuredNorm,ChildCuredDivideDeadNorm,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
60.67035,"2020-03-24 16:05:18",上海,境外输入,75,0,3,0,72,0.04,0,0.96,0,,0.1811594,,0.009090909,0,0.9,0.4098361,,0.1875,,0.4311377,,,0.00149979,0,6.476684E-05,0,0.001894388
61.61322,"2020-03-25 14:43:02",上海,境外输入,94,19,3,0,91,0.03191489,0,0.9680851,0,,0.2170901,1,0.009090909,0,0.9285714,0.5136612,,0.1875,,0.5449102,,,0.001879737,1.357143,6.476684E-05,0,0.002394296
62.33851,"2020-03-26 08:07:27",上海,境外输入,112,19,3,0,109,0.02678571,0,0.9732143,0,,0.248337,1,0.009090909,0,0.9396552,0.6120219,,0.1875,,0.6526946,,,0.002239686,1.357143,6.476684E-05,0,0.002867893
62.64687,"2020-03-26 15:31:30",上海,境外输入,112,0,4,0,108,0.03571429,0,0.9642857,0,,0.248337,0,0.01208459,0,0.9391304,0.6120219,,0.25,,0.6467066,,,0.002239686,0,8.635579E-05,0,0.002841582
63.34893,"2020-03-27 08:22:28",上海,境外输入,129,0,4,0,125,0.03100775,0,0.9689922,0,,0.275641,0,0.01208459,0,0.9469697,0.704918,,0.25,,0.748503,,,0.002579639,0,8.635579E-05,0,0.003288868
63.53059,"2020-03-27 12:44:03",上海,境外输入,129,0,7,0,122,0.05426357,0,0.9457364,0,,0.275641,0,0.02095808,0,0.9457364,0.704918,,0.4375,,0.7305389,,,0.002579639,0,0.0001511226,0,0.003209935
64.41755,"2020-03-28 10:01:16",上海,境外输入,146,0,7,0,139,0.04794521,0,0.9520548,0,,0.3010309,0,0.02095808,0,0.9520548,0.7978142,,0.4375,,0.8323354,,,0.002919591,0,0.0001511226,0,0.003657221
65.42293,"2020-03-29 10:09:01",上海,境外输入,153,0,7,0,146,0.04575163,0,0.9542484,0,,0.3109756,0,0.02095808,0,0.9542484,0.8360656,,0.4375,,0.8742515,,,0.003059572,0,0.0001511226,0,0.003841398
66.34348,"2020-03-30 08:14:37",上海,境外输入,159,0,7,0,152,0.04402516,0,0.9559748,0,,0.3192771,0,0.02095808,0,0.9559748,0.8688524,,0.4375,,0.9101796,,,0.003179555,0,0.0001511226,0,0.003999264
66.54544,"2020-03-30 13:05:26",上海,境外输入,159,0,11,0,148,0.06918239,0,0.9308176,0,,0.3192771,0,0.03254438,0,0.9548387,0.8688524,,0.6875,,0.8862275,,,0.003179555,0,0.0002374784,0,0.00389402
67.33949,"2020-03-31 08:08:52",上海,境外输入,170,0,11,0,159,0.06470589,0,0.9352941,0,,0.3339882,0,0.03254438,0,0.9578313,0.9289618,,0.6875,,0.9520958,,,0.003399524,0,0.0002374784,0,0.00418344
67.65499,"2020-03-31 15:43:11",上海,境外输入,170,0,14,0,156,0.08235294,0,0.9176471,0,,0.3339882,0,0.04105572,0,0.9570552,0.9289618,,0.875,,0.9341317,,,0.003399524,0,0.0003022453,0,0.004104507
68.33632,"2020-04-01 08:04:18",上海,境外输入,177,0,14,0,163,0.07909604,0,0.920904,0,,0.3430233,0,0.04105572,0,0.964497,0.9672131,,0.875,,0.9760479,,,0.003539504,0,0.0003022453,0,0.004288684
69.35712,"2020-04-02 08:34:15",上海,境外输入,183,0,16,0,167,0.08743169,0,0.9125683,0,,0.3505747,0,0.04664723,0,0.9653179,1,,1,,1,,,0.003659488,0,0.0003454231,0,0.004393927
