TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
60.67035,"2020-03-24 16:05:18",上海,境外输入,75,0,3,0,72,0.04,0,0.96,0,,0.1811594,,0.009090909,0,0.9,0.390625,,0.05357143,,0.4210526,0,1,0.00149976,0,6.411078E-05,0,0.001894388
61.61322,"2020-03-25 14:43:02",上海,境外输入,94,19,3,0,91,0.03191489,0,0.9680851,0,,0.2170901,1,0.009090909,0,0.9285714,0.4895833,,0.05357143,,0.5321637,0,1,0.001879699,1.357143,6.411078E-05,0,0.002394296
62.33851,"2020-03-26 08:07:27",上海,境外输入,112,19,3,0,109,0.02678571,0,0.9732143,0,,0.248337,1,0.009090909,0,0.9396552,0.5833333,,0.05357143,,0.6374269,0,1,0.002239642,1.357143,6.411078E-05,0,0.002867893
62.64687,"2020-03-26 15:31:30",上海,境外输入,112,0,4,0,108,0.03571429,0,0.9642857,0,,0.248337,0,0.01208459,0,0.9391304,0.5833333,,0.07142857,,0.6315789,0,1,0.002239642,0,8.548104E-05,0,0.002841582
63.34893,"2020-03-27 08:22:28",上海,境外输入,129,0,4,0,125,0.03100775,0,0.9689922,0,,0.275641,0,0.01208459,0,0.9469697,0.671875,,0.07142857,,0.7309942,0,1,0.002579587,0,8.548104E-05,0,0.003288868
63.53059,"2020-03-27 12:44:03",上海,境外输入,129,0,7,0,122,0.05426357,0,0.9457364,0,,0.275641,0,0.02095808,0,0.9457364,0.671875,,0.125,,0.7134503,0,1,0.002579587,0,0.0001495918,0,0.003209935
64.41755,"2020-03-28 10:01:16",上海,境外输入,146,0,7,0,139,0.04794521,0,0.9520548,0,,0.3010309,0,0.02095808,0,0.9520548,0.7604167,,0.125,,0.8128655,0,1,0.002919533,0,0.0001495918,0,0.003657221
65.42293,"2020-03-29 10:09:01",上海,境外输入,153,0,7,0,146,0.04575163,0,0.9542484,0,,0.3109756,0,0.02095808,0,0.9542484,0.796875,,0.125,,0.8538012,0,1,0.00305951,0,0.0001495918,0,0.003841398
66.34348,"2020-03-30 08:14:37",上海,境外输入,159,0,7,0,152,0.04402516,0,0.9559748,0,,0.3192771,0,0.02095808,0,0.9559748,0.828125,,0.125,,0.8888889,0,1,0.003179491,0,0.0001495918,0,0.003999264
66.54544,"2020-03-30 13:05:26",上海,境外输入,159,0,11,0,148,0.06918239,0,0.9308176,0,,0.3192771,0,0.03254438,0,0.9548387,0.828125,,0.1964286,,0.8654971,0,1,0.003179491,0,0.0002350729,0,0.00389402
67.33949,"2020-03-31 08:08:52",上海,境外输入,170,0,11,0,159,0.06470589,0,0.9352941,0,,0.3339882,0,0.03254438,0,0.9578313,0.8854167,,0.1964286,,0.9298246,0,1,0.003399456,0,0.0002350729,0,0.00418344
67.65499,"2020-03-31 15:43:11",上海,境外输入,170,0,14,0,156,0.08235294,0,0.9176471,0,,0.3339882,0,0.04105572,0,0.9570552,0.8854167,,0.25,,0.9122807,0,1,0.003399456,0,0.0002991837,0,0.004104507
68.33632,"2020-04-01 08:04:18",上海,境外输入,177,0,14,0,163,0.07909604,0,0.920904,0,,0.3430233,0,0.04105572,0,0.964497,0.921875,,0.25,,0.9532164,0,1,0.003539434,0,0.0002991837,0,0.004288684
69.35712,"2020-04-02 08:34:15",上海,境外输入,183,0,16,0,167,0.08743169,0,0.9125683,0,,0.3505747,0,0.04664723,0,0.9653179,0.953125,,0.2857143,,0.9766082,0,1,0.003659415,0,0.0003419242,0,0.004393927
70.40366,"2020-04-03 09:41:16",上海,境外输入,187,0,16,0,171,0.0855615,0,0.9144385,0,,0.3555133,0,0.04664723,0,0.9661017,0.9739583,,0.2857143,,1,0,1,0.003739402,0,0.0003419242,0,0.004499171
