TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
61.61322,"2020-03-25 14:43:02",浙江,境外输入,24,0,5,0,19,0.2083333,0,0.7916667,0,,0.01933924,,0.004095004,0,1,0.4897959,0,0.2631579,,0.5757576,0,1,0.0004799232,0,0.0001063016,0,0.0004999079
62.42968,"2020-03-26 10:18:44",浙江,境外输入,26,0,6,0,20,0.2307692,0,0.7692308,0,,0.02091714,,0.004909984,0,1,0.5306122,0,0.3157895,,0.6060606,0,1,0.0005199168,0,0.0001275619,0,0.0005262188
63.42016,"2020-03-27 10:05:02",浙江,境外输入,29,0,6,0,23,0.2068966,0,0.7931035,0,,0.02327448,,0.004909984,0,1,0.5918368,0,0.3157895,,0.6969697,0,1,0.0005799072,0,0.0001275619,0,0.0006051517
63.44099,"2020-03-27 10:35:02",浙江,境外输入,29,0,6,0,23,0.2068966,0,0.7931035,0,,0.02325581,,0.004909984,0,0.9583333,0.5918368,0,0.3157895,,0.6969697,0,1,0.0005799072,0,0.0001275619,0,0.0006051517
64.41755,"2020-03-28 10:01:16",浙江,境外输入,33,0,9,0,24,0.2727273,0,0.7272727,0,,0.0263789,,0.007346939,0,0.96,0.6734694,0,0.4736842,,0.7272727,0,1,0.0006598944,0,0.0001913428,0,0.0006314626
65.43195,"2020-03-29 10:22:01",浙江,境外输入,36,3,9,0,27,0.25,0,0.75,0,,0.02870813,1,0.007346939,0,0.9642857,0.7346939,3,0.4736842,,0.8181818,0,1,0.0007198848,0.1071429,0.0001913428,0,0.0007103955
66.39756,"2020-03-30 09:32:29",浙江,境外输入,37,3,9,0,28,0.2432432,0,0.7567568,0,,0.02948207,1,0.007346939,0,0.9655172,0.755102,3,0.4736842,,0.8484849,0,1,0.0007398816,0.1071429,0.0001913428,0,0.0007367064
67.39154,"2020-03-31 09:23:49",浙江,境外输入,39,2,10,0,29,0.2564103,0,0.7435898,0,,0.03102625,0.6666667,0.008156607,0,0.9666666,0.7959183,2,0.5263158,,0.8787879,0,1,0.0007798752,0.07142857,0.0002126031,0,0.0007630173
69.38947,"2020-04-02 09:20:50",浙江,境外输入,40,2,12,0,28,0.3,0,0.7,0,,0.0317965,0.6666667,0.009771987,0,0.9655172,0.8163266,2,0.6315789,,0.8484849,0,1,0.000799872,0.07142857,0.0002551237,0,0.0007367064
70.4669,"2020-04-03 11:12:20",浙江,境外输入,42,2,12,0,30,0.2857143,0,0.7142857,0,,0.03333334,0.6666667,0.009771987,0,0.9677419,0.8571429,2,0.6315789,,0.9090909,0,1,0.0008398657,0.07142857,0.0002551237,0,0.0007893283
71.39114,"2020-04-04 09:23:15",浙江,境外输入,44,2,13,0,31,0.2954545,0,0.7045454,0,,0.03486529,0.6666667,0.01057771,0,0.96875,0.8979592,2,0.6842105,,0.9393939,0,1,0.0008798592,0.07142857,0.0002763841,0,0.0008156392
72.4298,"2020-04-05 10:18:55",浙江,境外输入,45,2,14,0,31,0.3111111,0,0.6888889,0,,0.03562946,0.6666667,0.01138211,0,0.96875,0.9183673,2,0.7368421,,0.9393939,0,1,0.000899856,0.07142857,0.0002976444,0,0.0008156392
73.42874,"2020-04-06 10:17:23",浙江,境外输入,46,2,14,0,32,0.3043478,0,0.6956522,0,,0.03639241,0.6666667,0.01138211,0,0.969697,0.9387755,2,0.7368421,,0.969697,0,1,0.0009198528,0.07142857,0.0002976444,0,0.0008419502
74.42127,"2020-04-07 10:06:38",浙江,境外输入,47,2,14,0,33,0.2978723,0,0.7021276,0,,0.03715415,0.6666667,0.01138211,0,0.9705882,0.9591837,2,0.7368421,,1,0,1,0.0009398496,0.07142857,0.0002976444,0,0.0008682611
75.41787,"2020-04-08 10:01:44",浙江,境外输入,48,1,16,0,32,0.3333333,0,0.6666667,0,,0.03791469,0.3333333,0.01298701,0,0.969697,0.9795918,1,0.8421053,,0.969697,0,1,0.0009598464,0.03571429,0.000340165,0,0.0008419502
76.40674,"2020-04-09 09:45:42",浙江,境外输入,49,1,19,0,30,0.3877551,0,0.6122449,0,,0.03867403,0.3333333,0.01538462,0,0.9677419,1,1,1,,0.9090909,0,1,0.0009798432,0.03571429,0.0004039459,0,0.0007893283
